HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer
0,0,0,0,1,1,0,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.824295008,214
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.824305925,215
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.824320481,216
0,0,0,0,1,1,0,0,1,0,6,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.825037083,217
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.825219399,218
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.825323398,219
0,0,0,0,0,0,0,1,2,0,8,64,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3.82617368,220
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.82638108,221
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,0,1,0,0,0,0,3.82744775,222
0,0,0,0,0,0,1,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.731340105,223
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.828674005,224
0,0,0,0,1,0,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.830331996,225
0,0,0,0,1,0,1,0,2,0.5,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.830692087,226
0,0,0,0,0,1,0,0,2,0,9,81,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,3.831008159,227
1,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.832828271,228
0,0,0,0,1,1,0,0,1,0,6,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.832871567,229
0,0,0,0,0,0,0,1,3,0,10,100,2.33,0,0,0,1,0,0,0,0,0,0,0,0,0,3.833462366,230
0,0,0,0,1,1,0,0,4,0.25,9,81,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,3.833590482,231
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.833653659,232
0,0,0,0,0,1,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.834779044,233
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.834917854,234
0,0,0,0,1,1,0,0,5,0,11,121,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835191047,235
0,0,0,0,1,0,1,0,2,0.5,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.836134988,236
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,1,0,0,0,0,0,0,1,0,0,0,0,3.836366142,237
0,0,0,0,1,1,0,0,3,0,10,100,2.33,0,0,0,0,0,1,0,0,0,0,0,0,0,3.837689469,238
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.839014941,239
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,3.840183228,240
0,0,0,0,0,0,1,0,3,0.333,11,121,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,3.840239881,241
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,3.840318297,242
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.840727485,243
0,0,0,0,0,0,0,0,4,0,7,49,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,3.840928948,244
0,0,0,0,0,0,0,0,2,0,6,36,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3.705630043,245
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3.842905126,246
0,0,0,0,1,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,3.843259572,247
0,0,0,0,0,1,0,0,3,0,9,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.843979683,248
0,0,0,0,0,1,0,0,2,0.5,6,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.84428292,249
0,0,0,0,0,1,0,0,1,0,6,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.845516327,250
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.84748804,251
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.847836422,252
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.84806641,253
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.84806641,254
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.849512648,255
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.850812274,256
0,0,0,0,1,0,0,0,4,0.25,8,64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.851434008,257
1,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.853655626,258
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.854725758,259
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.855534661,260
0,0,0,0,0,0,0,0,1,0,5,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3.855681199,261
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.856501235,262
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3.856589574,263
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3.857083976,264
0,0,0,0,0,0,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.857359829,265
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.857415956,266
0,0,0,0,0,0,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85825447,267
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3.858790991,268
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.858953699,269
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.776137824,270
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.859637385,271
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3.861352074,272
0,0,0,0,0,0,0,0,3,0,7,49,1.33,0,0,0,0,0,0,1,0,0,0,0,0,0,3.865221862,273
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.865536561,274
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.866251281,275
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.866430723,276
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.866604152,277
0,0,0,0,0,0,1,0,3,0,10,100,2.33,0,0,0,1,0,0,0,0,0,0,0,0,0,3.866657371,278
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.867667991,279
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.867788946,280
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.83837339,281
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,3.868763146,282
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.86919205,283
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.869261632,284
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.779416899,285
0,0,0,0,0,1,0,0,2,0.5,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.870709819,286
0,0,0,0,1,0,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.872016155,287
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.872289704,288
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3.872772692,289
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,3.873876001,290
0,0,0,0,0,0,0,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.874267732,291
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.801253443,292
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.874739386,293
0,0,0,0,1,0,0,1,2,0.5,8,64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.874770155,294
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.874978589,295
0,0,0,0,0,0,1,0,1,0,4,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3.875763504,296
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3.875836086,297
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,3.877390152,298
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.877510923,299
0,0,0,0,1,0,0,0,2,0.5,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.877745028,300
0,0,0,0,0,0,1,0,3,0.333,8,64,1.67,0,0,0,0,0,0,0,0,0,0,1,0,0,3.879104591,301
0,0,0,0,0,1,0,0,6,0,10,100,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,3.848878712,302
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.880896909,303
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.880971575,304
0,0,0,1,0,0,1,0,1,0,6,36,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.823807267,305
0,0,0,0,0,1,0,0,3,0,9,81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.882333261,306
0,0,0,0,0,1,0,0,4,0,8,64,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.882733217,307
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.884055536,308
0,0,0,0,0,1,0,0,5,0,11,121,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.84099755,309
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.884619507,310
0,0,0,0,0,0,0,0,3,0,9,81,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3.884711188,311
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.886113081,312
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3.886737431,313
0,0,0,0,1,0,0,0,9,0,13,169,0.44,0,1,0,0,0,0,0,0,1,0,0,0,0,3.887091711,314
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.887390677,315
0,0,0,0,1,0,1,0,5,0,11,121,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.887588723,316
0,0,0,0,1,0,1,0,3,0.333,9,81,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.887948868,317
0,0,0,0,1,0,1,0,1,0,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888209706,318
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.888319279,319
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3.888501873,320
0,0,0,0,1,0,1,0,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871932514,321
0,0,1,0,1,0,0,0,2,0,9,81,3.5,0,1,1,0,0,0,0,0,0,0,0,0,0,3.502590036,322
0,0,0,0,1,1,0,0,5,0.4,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.889904178,323
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88993514,324
0,0,0,0,0,0,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.890373674,325
0,0,0,0,0,0,1,0,4,0,12,144,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3.892807906,326
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.893040642,327
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,3.893606966,328
0,0,0,0,1,1,0,0,4,0.25,9,81,1.25,0,1,0,0,0,0,1,0,0,0,0,0,0,3.886189965,329
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.894446099,330
0,0,0,0,1,0,1,0,2,0.5,5,25,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,3.894775112,331
0,0,0,0,0,0,0,0,3,0,8,64,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,3.894922624,332
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,3.895350503,333
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,3.895725927,334
0,0,0,0,0,0,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.896401625,335
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,3.896903566,336
0,0,0,0,1,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,3.896929672,337
0,0,0,0,1,1,0,0,2,0.5,7,49,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,3.742389753,338
0,0,0,0,0,1,0,0,5,0,12,144,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.897832799,339
0,0,1,0,1,0,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89831954,340
0,0,0,0,1,1,0,0,3,0.333,8,64,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898562822,341
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898782401,342
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898848024,343
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.901242605,344
0,0,0,0,0,0,1,0,1,0,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901798917,345
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.902667955,346
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.903301752,347
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9034284,348
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.90545865,349
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.905746205,350
0,0,0,0,1,1,0,0,4,0,9,81,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0,3.90637151,351
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3.907817508,352
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.908148007,353
0,0,0,0,0,0,1,0,3,0,9,81,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3.908505716,354
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.908761024,355
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,1,0,0,0,0,0,0,0,0,0,0,3.909525604,356
0,0,0,0,0,0,1,0,2,0,6,36,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3.909760448,357
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.909771902,358
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,1,0,0,0,0,1,0,0,0,0,0,0,3.909814855,359
0,0,0,0,1,1,0,0,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910198843,360
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.910833727,361
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3.911132609,362
0,0,0,0,1,0,0,0,2,0.5,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.911452843,363
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.911917286,364
0,0,0,0,0,1,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.698007665,365
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.719962753,366
0,0,0,0,1,1,0,0,1,0,6,36,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.500071909,367
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.810116834,368
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.774263913,369
0,0,0,0,0,0,0,0,6,0,8,64,0.33,0,0,0,0,0,0,1,0,0,0,0,0,0,3.838957567,370
1,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,3.88099869,371
0,0,0,0,0,1,0,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.859721308,372
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.788449487,373
1,0,0,0,0,0,0,0,3,0,6,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.755614779,374
0,0,0,0,0,0,0,0,3,0,8,64,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,3.91069212,375
0,0,0,0,0,1,0,0,1,0,6,36,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.652314877,376
0,0,0,1,0,0,1,0,1,0,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908075223,377
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.769175976,378
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.747364534,379
0,0,0,0,1,1,0,0,1,1,5,25,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3.676766386,380
1,0,0,0,1,1,0,0,1,1,5,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3.815670683,381
0,0,0,0,0,0,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.482236516,382
0,0,0,0,0,1,0,0,1,0,6,36,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676941817,383
0,0,0,0,0,1,0,0,1,0,5,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7278309,384
0,0,0,0,0,1,0,0,1,0,6,36,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.720886713,385
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.697913524,386
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.708457967,387
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.912617115,388
0,0,0,0,0,1,0,0,4,0,10,100,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,3.912634818,389
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912717764,390
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.913538999,391
0,0,0,0,0,0,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3.913947818,392
0,0,0,0,1,0,1,0,2,0,8,64,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.914542329,393
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3.914626281,394
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,3.914784902,395
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,3.914943182,396
0,0,0,0,1,0,1,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.915148117,397
0,0,0,0,1,1,0,0,4,0,9,81,1.25,0,0,0,0,0,1,0,0,0,0,0,0,0,3.915749387,398
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.915858972,399
0,0,0,0,1,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.916128851,400
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916205674,401
0,0,0,0,0,1,0,0,4,0,11,121,1.75,0,0,0,1,0,0,0,0,0,0,0,0,0,3.916321028,402
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.916535665,403
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3.917229428,404
0,0,0,0,1,0,1,0,6,0,10,100,0.67,0,1,1,0,0,0,0,0,0,0,0,0,0,3.917680969,405
0,0,0,0,0,1,0,0,3,0,9,81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.91776648,406
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,1,0,0,0,0,0,0,3.918539229,407
0,0,0,0,0,1,0,0,3,0,9,81,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.62152512,408
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3.918680793,409
0,0,0,0,1,0,1,0,4,0.25,9,81,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,3.918764674,410
1,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3.91934414,411
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.91949899,412
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.920807641,413
0,0,0,0,0,0,0,1,5,0,12,144,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.92258536,414
0,0,0,0,0,0,1,0,1,0,5,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.922587009,415
0,0,0,0,1,1,0,0,2,0.5,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.923091523,416
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.924409311,417
0,0,0,0,0,0,1,0,1,0,6,36,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.925024781,418
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,3.925248495,419
0,0,0,0,1,0,0,0,3,0,9,81,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.92539761,420
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3.925567529,421
0,0,0,0,0,0,1,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.925840437,422
0,0,0,0,1,0,1,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925942817,423
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926552495,424
0,0,0,0,0,0,1,0,2,0,10,100,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3.801124964,425
0,0,0,0,1,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.927688234,426
0,0,0,0,0,1,0,0,2,0,8,64,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3.927847141,427
0,0,0,0,0,0,1,0,3,0,10,100,2.33,0,1,0,0,0,1,0,0,0,0,0,0,0,3.928185683,428
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.928204706,429
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.928237504,430
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.929966763,431
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.930266996,432
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.930494682,433
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,3.930762323,434
0,0,0,0,0,1,0,0,3,0,9,81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.930884013,435
0,0,0,0,1,0,0,0,4,0,8,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.851750041,436
0,0,0,0,1,0,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,3.931632337,437
